ENTREZID,SYMBOL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,interest
68198,Ndufb2,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 2",-0.52271664,5.005372147,0,0.682992839,0.999999935,
230866,Emc1,ER membrane protein complex subunit 1,-0.47870317,4.864689603,0,0.683229081,0.999999935,
18685,Phtf1,putative homeodomain transcription factor 1,-0.468531722,3.802908917,0,0.683371475,0.999999935,
77305,Wdr82,WD repeat domain containing 82,0.52901717,6.438540487,0,0.683461709,0.999999935,
22185,U2af2,U2 small nuclear ribonucleoprotein auxiliary factor (U2AF) 2,0.535446765,7.011806021,0,0.683470359,0.999999935,
56543,Kcnd3,"potassium voltage-gated channel, Shal-related family, member 3",0.500259172,-1.9999984,0,0.683544327,0.999999935,
58809,Rnase4,"ribonuclease, RNase A family 4",-0.389520946,4.284097078,0,0.683754106,0.999999935,
75050,Kif27,kinesin family member 27,0.400733654,0.722135335,0,0.683817501,0.999999935,
71567,Mcm9,minichromosome maintenance 9 homologous recombination repair factor,-0.489969929,3.248487114,0,0.684015302,0.999999935,
268752,Wdfy2,WD repeat and FYVE domain containing 2,0.522651027,3.79007451,0,0.684019449,0.999999935,
69882,Ints14,integrator complex subunit 14,-0.513957829,4.18392923,0,0.684322356,0.999999935,
234542,Rtbdn,retbindin,0.473247018,-2.098248083,0,0.684405771,0.999999935,
27041,G3bp1,GTPase activating protein (SH3 domain) binding protein 1,0.527181146,7.363777389,0,0.684419463,0.999999935,
266793,Snord87,"small nucleolar RNA, C/D box 87",0.471926368,-2.093457026,0,0.684428949,0.999999935,
233878,Sez6l2,seizure related 6 homolog like 2,-0.400491653,-0.972392562,0,0.684584181,0.999999935,
14172,Fgf18,fibroblast growth factor 18,0.452453431,-2.07253426,0,0.684718782,0.999999935,
627317,Gm6745,predicted gene 6745,0.520625782,4.569583655,0,0.68473128,0.999999935,
18576,Pde3b,"phosphodiesterase 3B, cGMP-inhibited",0.406841176,-1.394022759,0,0.68482909,0.999999935,
77866,E130102H24Rik,RIKEN cDNA E130102H24 gene,0.416427545,0.695795604,0,0.685137737,0.999999935,
67467,Gpalpp1,GPALPP motifs containing 1,0.493360811,4.292314259,0,0.685463603,0.999999935,
14325,Ftl1,ferritin light polypeptide 1,0.511209377,7.210893756,0,0.685608531,0.999999935,
380840,Lyrm4,LYR motif containing 4,0.448438424,2.442635691,0,0.685872408,0.999999935,
229003,Helz2,"helicase with zinc finger 2, transcriptional coactivator",-0.513582562,6.504734427,0,0.686005601,0.999999935,
12611,Cebpg,"CCAAT/enhancer binding protein (C/EBP), gamma",0.515781869,5.844480489,0,0.686173855,0.999999935,
171281,Acot3,acyl-CoA thioesterase 3,0.423911969,-1.247136696,0,0.686532296,0.999999935,
76088,Dock8,dedicator of cytokinesis 8,0.5194774,4.541714994,0,0.686585014,0.999999935,
27966,Rrp9,"RRP9, small subunit (SSU) processome component, homolog (yeast)",0.507766159,4.879720934,0,0.686624953,0.999999935,
66701,Spryd4,SPRY domain containing 4,-0.48716043,2.842214006,0,0.686635442,0.999999935,
56384,Letm1,leucine zipper-EF-hand containing transmembrane protein 1,-0.530243328,5.92020709,0,0.68670308,0.999999935,
622127,Cyp3a57,"cytochrome P450, family 3, subfamily a, polypeptide 57",1.128546213,-1.633836194,0.207526372,0.687114076,0.999999935,
68401,G6pc3,"glucose 6 phosphatase, catalytic, 3",0.516772879,4.915020405,0,0.687251571,0.999999935,
18218,Dusp8,dual specificity phosphatase 8,0.481012733,5.862347331,0,0.687448335,0.999999935,
73822,Mfsd12,major facilitator superfamily domain containing 12,-0.5006182,2.880680147,0,0.687580147,0.999999935,
100217469,Snord91a,"small nucleolar RNA, C/D box 91A",0.383136294,-0.900545253,0,0.68804712,0.999999935,
66913,Kdelr2,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 2,-0.491728698,6.471592493,0,0.688103817,0.999999935,
80292,Zxdc,ZXD family zinc finger C,0.519949169,4.593731006,0,0.688156214,0.999999935,
78245,Acbd7,acyl-Coenzyme A binding domain containing 7,-0.400782786,-1.075762778,0,0.688225193,0.999999935,
408058,BC048507,cDNA sequence BC048507,0.384386577,1.82500217,0,0.688270982,0.999999935,
269437,Plch1,"phospholipase C, eta 1",-0.384423371,-1.701416844,0,0.68832449,0.999999935,
193034,Trpv1,"transient receptor potential cation channel, subfamily V, member 1",0.451882117,-2.787761682,0,0.688505032,0.999999935,
57274,Slc16a8,"solute carrier family 16 (monocarboxylic acid transporters), member 8",-0.384201564,0.250988686,0,0.68851583,0.999999935,
70470,Rprd1b,regulation of nuclear pre-mRNA domain containing 1B,-0.526062901,4.925728973,0,0.688530992,0.999999935,
654409,4932416H05Rik,RIKEN cDNA 4932416H05 gene,0.383351179,0.731492912,0,0.688568305,0.999999935,
83602,Gtf2a1,"general transcription factor II A, 1",-0.46383846,3.137686396,0,0.688582216,0.999999935,
69034,Nupr1l,nuclear protein transcriptional regulator 1 like,-0.396988135,-1.794587166,0,0.688756145,0.999999935,
217039,Ggnbp2,gametogenetin binding protein 2,0.527667652,6.553299679,0,0.688944492,0.999999935,
70450,Unc13d,unc-13 homolog D (C. elegans),0.388470374,2.029293441,0,0.689120257,0.999999935,
242202,Pde5a,"phosphodiesterase 5A, cGMP-specific",0.385646966,3.622520005,0,0.689199517,0.999999935,
56364,Zmym3,"zinc finger, MYM-type 3",-0.507613254,4.922297052,0,0.689245734,0.999999935,
15168,Hcn3,"hyperpolarization-activated, cyclic nucleotide-gated K+ 3",0.469961314,-1.290598473,0,0.689263725,0.999999935,
104370,Snora68,"small nucleolar RNA, H/ACA box 68",0.397390917,-0.249277848,0,0.689622715,0.999999935,
414066,BC037032,cDNA Sequence BC037032,-0.388501878,-0.843775481,0,0.689670175,0.999999935,
14118,Fbn1,fibrillin 1,-0.392748111,4.994473244,0,0.689890603,0.999999935,
20639,Snrpb2,U2 small nuclear ribonucleoprotein B,0.510748327,4.646709947,0,0.69035104,0.999999935,
66910,Tmem107,transmembrane protein 107,-0.397046019,2.166174934,0,0.690371775,0.999999935,
56193,Plek,pleckstrin,-0.382448714,-0.925887371,0,0.690516085,0.999999935,
11745,Anxa3,annexin A3,-0.389227287,4.594493315,0,0.690519918,0.999999935,
68239,Krt42,keratin 42,0.608130692,1.342422337,0.020825537,0.690582257,0.999999935,
627872,Dnah7a,"dynein, axonemal, heavy chain 7A",0.488606455,-1.73731907,0,0.690663099,0.999999935,
75202,Spaca6,sperm acrosome associated 6,0.414979331,3.138812995,0,0.690781824,0.999999935,
15558,Htr2a,5-hydroxytryptamine (serotonin) receptor 2A,-0.696482583,-2.20743894,-0.073106962,0.690854751,0.999999935,
78749,Filip1l,filamin A interacting protein 1-like,0.381320592,3.943386181,0,0.691198038,0.999999935,
170763,Zfp87,zinc finger protein 87,0.436240033,1.276190964,0,0.691199876,0.999999935,
246179,Fktn,fukutin,-0.489245231,3.55578305,0,0.691295813,0.999999935,
72716,2810047C21Rik1,RIKEN cDNA 2810047C21 gene 1,0.37929641,-0.247795441,0,0.691378274,0.999999935,
625409,Gm6581,predicted gene 6581,-0.515921652,4.31849128,0,0.691445165,0.999999935,
667090,Gm8451,predicted gene 8451,0.521976947,5.226589708,0,0.691472172,0.999999935,
69065,Chac1,"ChaC, cation transport regulator 1",0.384809861,2.392629146,0,0.69157399,0.999999935,
26442,Psma5,"proteasome (prosome, macropain) subunit, alpha type 5",0.501394115,3.733751424,0,0.691647555,0.999999935,
93706,Pcdhgc3,"protocadherin gamma subfamily C, 3",-0.425699118,4.316908694,0,0.691973394,0.999999935,
69792,Med6,mediator complex subunit 6,0.466714602,3.331979165,0,0.691995024,0.999999935,
217217,Asb16,ankyrin repeat and SOCS box-containing 16,0.395391737,-1.374847177,0,0.692038331,0.999999935,
66296,Haus2,"HAUS augmin-like complex, subunit 2",0.505673137,3.858255246,0,0.692078636,0.999999935,
100503991,Acp4,acid phosphatase 4,0.452453431,-2.022564037,0,0.692231446,0.999999935,
194744,Slc25a43,"solute carrier family 25, member 43",-0.406918388,0.095392768,0,0.692247541,0.999999935,
246257,Ovca2,candidate tumor suppressor in ovarian cancer 2,-0.452090702,2.843232656,0,0.692259147,0.999999935,
75387,Sirt4,sirtuin 4,-0.471055329,2.398872317,0,0.692328393,0.999999935,
66396,Ccdc82,coiled-coil domain containing 82,-0.460158892,4.065737865,0,0.692727233,0.999999935,
70315,Hdac8,histone deacetylase 8,0.44071192,2.929601064,0,0.692859005,0.999999935,
11601,Angpt2,angiopoietin 2,-0.399316125,0.564287231,0,0.693116525,0.999999935,
12846,Comt,catechol-O-methyltransferase,0.51087815,6.237171817,0,0.693171271,0.999999935,
234915,Cep126,centrosomal protein 126,-0.481935422,2.860952721,0,0.693225512,0.999999935,
98985,Clp1,"CLP1, cleavage and polyadenylation factor I subunit",0.409969396,3.850712654,0,0.693428253,0.999999935,
252903,Ap1s3,"adaptor-related protein complex AP-1, sigma 3",-0.479524618,2.16697517,0,0.693839848,0.999999935,
100503185,Btbd8,BTB (POZ) domain containing 8,-0.395917868,-1.064899277,0,0.694021823,0.999999935,
192170,Eif4a3,eukaryotic translation initiation factor 4A3,0.52486167,5.167426863,0,0.694159134,0.999999935,
100504500,NA,NA,-0.378594079,-1.092548761,0,0.69438176,0.999999935,
216233,Socs2,suppressor of cytokine signaling 2,-0.472373249,4.818156103,0,0.694418909,0.999999935,
100038526,Gm10560,predicted gene 10560,-0.397465551,-0.314378556,0,0.694739252,0.999999935,
13244,Degs1,"delta(4)-desaturase, sphingolipid 1",-0.518616555,6.558652569,0,0.69481622,0.999999935,
100040322,3830408C21Rik,RIKEN cDNA 3830408C21 gene,-0.37715151,-0.506180739,0,0.694879864,0.999999935,
69944,2810021J22Rik,RIKEN cDNA 2810021J22 gene,-0.396069962,1.155676082,0,0.694912024,0.999999935,
652925,Tmem243,"transmembrane protein 243, mitochondrial",0.401343469,2.140030029,0,0.6952037,0.999999935,
85031,Pla1a,phospholipase A1 member A,0.37569399,0.270747467,0,0.695406568,0.999999935,
100302529,Snord72,"small nucleolar RNA, C/D box 72",0.37876792,0.252771406,0,0.695485614,0.999999935,
57296,Psmd8,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 8",0.529042511,6.988214857,0,0.695525918,0.999999935,
97086,Slc9b2,"solute carrier family 9, subfamily B (NHA2, cation proton antiporter 2), member 2",0.381105092,-1.666301779,0,0.695622313,0.999999935,
93737,Pard6g,par-6 family cell polarity regulator gamma,-0.498550328,4.839780455,0,0.695845187,0.999999935,
14802,Gria4,"glutamate receptor, ionotropic, AMPA4 (alpha 4)",-0.684908847,-1.485367707,-0.065763167,0.696042807,0.999999935,
56874,Rnf32,ring finger protein 32,-0.380032321,-0.938848142,0,0.69613109,0.999999935,
116904,Alpk3,alpha-kinase 3,0.465277327,-2.148851137,0,0.69631459,0.999999935,
11364,Acadm,"acyl-Coenzyme A dehydrogenase, medium chain",0.502784175,5.654034092,0,0.696677363,0.999999935,
103573,Xpo1,exportin 1,-0.52330911,6.153298962,0,0.697061482,0.999999935,
18160,Npr1,natriuretic peptide receptor 1,-0.399866451,4.267306586,0,0.697216503,0.999999935,
381678,Zcwpw1,"zinc finger, CW type with PWWP domain 1",-0.418967535,0.978617451,0,0.697229122,0.999999935,
100504395,Gm20204,"predicted gene, 20204",-0.387568229,1.858293361,0,0.69733372,0.999999935,
74200,2810403A07Rik,RIKEN cDNA 2810403A07 gene,0.522380512,6.415506118,0,0.697355224,0.999999935,
268723,A830039N20Rik,RIKEN cDNA A830039N20 gene,0.455739134,-0.21528421,0,0.697362703,0.999999935,
16495,Kcna7,"potassium voltage-gated channel, shaker-related subfamily, member 7",-0.374791517,0.585738453,0,0.697569567,0.999999935,
66198,Them5,thioesterase superfamily member 5,0.473247018,-1.025299069,0,0.697575175,0.999999935,
83379,Klb,klotho beta,0.44835599,-2.167869799,0,0.697588917,0.999999935,
414101,E130317F20Rik,RIKEN cDNA E130317F20 gene,-0.38059336,-0.460103487,0,0.697608366,0.999999935,
232816,Zfp628,zinc finger protein 628,0.478413116,4.00754578,0,0.697864698,0.999999935,
546546,Serpina3h,"serine (or cysteine) peptidase inhibitor, clade A, member 3H",0.411784728,5.084131413,0,0.698020139,0.999999935,
384009,Glipr2,GLI pathogenesis-related 2,-0.481318721,3.63230972,0,0.698091665,0.999999935,
71819,Kif23,kinesin family member 23,0.43519384,3.266227558,0,0.698193818,0.999999935,
74596,Cds1,CDP-diacylglycerol synthase 1,0.416831595,3.003742191,0,0.698649935,0.999999935,
24071,Synj2bp,synaptojanin 2 binding protein,-0.517695391,5.10976605,0,0.698704748,0.999999935,
243780,E330009J07Rik,RIKEN cDNA E330009J07 gene,-0.437156811,1.57854975,0,0.69870804,0.999999935,
100041373,Cfap47,cilia and flagella associated protein 47,0.449195582,-2.433205572,0,0.69893473,0.999999935,
277939,C2cd3,C2 calcium-dependent domain containing 3,0.499037169,4.757680393,0,0.69896328,0.999999935,
93889,Pcdhb18,protocadherin beta 18,-0.37102442,-0.320282075,0,0.698966815,0.999999935,
27421,Abcc6,"ATP-binding cassette, sub-family C (CFTR/MRP), member 6",0.488606455,-2.991385855,0,0.699152561,0.999999935,
67326,1700037H04Rik,RIKEN cDNA 1700037H04 gene,0.475003574,3.301572649,0,0.699217349,0.999999935,
17534,Mrc2,"mannose receptor, C type 2",0.380936668,0.950324678,0,0.699222129,0.999999935,
72205,Eml2,echinoderm microtubule associated protein like 2,0.516517535,5.366998348,0,0.699384984,0.999999935,
20292,Ccl11,chemokine (C-C motif) ligand 11,-0.415272576,1.40813272,0,0.699523231,0.999999935,
59056,Evc,EvC ciliary complex subunit 1,-0.374412283,2.814044745,0,0.699713815,0.999999935,
100861602,NA,NA,-0.376454345,-0.883667051,0,0.699714805,0.999999935,
320181,Fndc7,fibronectin type III domain containing 7,-0.387694474,-0.362257409,0,0.699877749,0.999999935,
258783,Olfr920,olfactory receptor 920,0.458606119,-1.608821349,0,0.699962834,0.999999935,
433938,Mn1,meningioma 1,-0.413837499,1.414723928,0,0.699975606,0.999999935,
269623,Rbm48,RNA binding motif protein 48,-0.476788578,2.556890934,0,0.699981275,0.999999935,
21682,Tec,tec protein tyrosine kinase,0.510333661,3.270404081,0,0.70012127,0.999999935,
434234,Rexo5,RNA exonuclease 5,-0.467808465,1.905263947,0,0.700204013,0.999999935,
223722,Mcat,malonyl CoA:ACP acyltransferase (mitochondrial),-0.478458169,2.546150287,0,0.700399628,0.999999935,
69504,Zfp932,zinc finger protein 932,-0.370466104,-0.558908392,0,0.700432455,0.999999935,
67228,Dph7,diphthamine biosynethesis 7,-0.414918861,2.547894242,0,0.700556347,0.999999935,
67808,Tprgl,transformation related protein 63 regulated like,0.515288381,6.48141574,0,0.700647295,0.999999935,
12039,Bckdha,"branched chain ketoacid dehydrogenase E1, alpha polypeptide",-0.520821872,5.517552783,0,0.700694992,0.999999935,
328572,Ep300,E1A binding protein p300,0.529697748,6.626249821,0,0.700709084,0.999999935,
13610,S1pr3,sphingosine-1-phosphate receptor 3,0.387696724,1.475366681,0,0.700798839,0.999999935,
72503,2610507B11Rik,RIKEN cDNA 2610507B11 gene,-0.529475924,7.900162517,0,0.700806954,0.999999935,
81004,Tbl1xr1,transducin (beta)-like 1X-linked receptor 1,0.435810405,4.467368399,0,0.700851866,0.999999935,
382823,Atp5c1-ps,"ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1, pseudogene",-0.501365595,3.161326337,0,0.700987144,0.999999935,
320696,Ccdc158,coiled-coil domain containing 158,-0.367592093,-0.341263485,0,0.701197084,0.999999935,
56066,Cxcl11,chemokine (C-X-C motif) ligand 11,0.465277327,-2.41077128,0,0.701337615,0.999999935,
269132,Colgalt2,collagen beta(1-O)galactosyltransferase 2,0.440825142,3.660403344,0,0.701678467,0.999999935,
100862258,Gm21596,"predicted gene, 21596",0.367422824,-0.268062422,0,0.701686996,0.999999935,
211007,Trim41,tripartite motif-containing 41,0.510330365,6.023031201,0,0.701986111,0.999999935,
239099,Homez,homeodomain leucine zipper-encoding gene,-0.407892779,1.069874158,0,0.702197956,0.999999935,
76980,Ube2ql1,ubiquitin-conjugating enzyme E2Q family-like 1,0.488606455,-2.832173202,0,0.702256276,0.999999935,
72658,2700097O09Rik,RIKEN cDNA 2700097O09 gene,-0.423068485,1.966449796,0,0.702303423,0.999999935,
208846,Daam1,dishevelled associated activator of morphogenesis 1,0.519366592,6.388673301,0,0.702373667,0.999999935,
666642,Gm8210,predicted pseudogene 8210,0.508974549,4.904885753,0,0.702499113,0.999999935,
15559,Htr2b,5-hydroxytryptamine (serotonin) receptor 2B,0.460308868,-2.532524238,0,0.702545826,0.999999935,
14634,Gli3,GLI-Kruppel family member GLI3,-0.4362536,4.417316851,0,0.702951503,0.999999935,
67219,Med18,mediator complex subunit 18,-0.408538393,-0.209503968,0,0.702964732,0.999999935,
235130,Adamts15,"a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 15",-0.430478314,2.933504857,0,0.70298959,0.999999935,
30963,Hacd1,3-hydroxyacyl-CoA dehydratase 1,-0.453594499,3.5602749,0,0.703073012,0.999999935,
232943,Klc3,kinesin light chain 3,0.493738621,4.936750964,0,0.703095337,0.999999935,
216292,Mettl25,methyltransferase like 25,-0.485893345,2.620163663,0,0.70315712,0.999999935,
207777,Tspoap1,TSPO associated protein 1,0.366973886,2.16901645,0,0.703167119,0.999999935,
66994,Cep19,centrosomal protein 19,-0.466332704,1.982376736,0,0.703266468,0.999999935,
223739,5031439G07Rik,RIKEN cDNA 5031439G07 gene,0.503859683,5.877280469,0,0.703504969,0.999999935,
94227,Pi15,peptidase inhibitor 15,-0.623077255,0.158970192,-0.029315496,0.703686096,0.999999935,
109660,Ctrl,chymotrypsin-like,-0.368852276,-1.576220467,0,0.703746954,0.999999935,
66569,Gdpd1,glycerophosphodiester phosphodiesterase domain containing 1,-0.476900584,1.852611018,0,0.703828011,0.999999935,
99899,Ifi44,interferon-induced protein 44,-0.430105252,0.467337338,0,0.703850739,0.999999935,
16818,Lck,lymphocyte protein tyrosine kinase,-0.367826503,1.329773531,0,0.703944544,0.999999935,
235439,Herc1,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1,-0.522135661,6.266709324,0,0.704071567,0.999999935,
11475,Acta2,"actin, alpha 2, smooth muscle, aorta",0.460963515,8.914487243,0,0.704080211,0.999999935,
23984,Pde10a,phosphodiesterase 10A,0.440853507,-1.39943667,0,0.70421911,0.999999935,
70696,3830417A13Rik,RIKEN cDNA 3830417A13 gene,0.440853507,-2.618446724,0,0.704350307,0.999999935,
12537,Cdk11b,cyclin-dependent kinase 11B,0.530493427,6.11568889,0,0.704361315,0.999999935,
654801,Zfp784,zinc finger protein 784,0.368566181,1.230603131,0,0.704547238,0.999999935,
73458,Aldh3b3,"aldehyde dehydrogenase 3 family, member B3",-0.363349921,-1.168770411,0,0.704741176,0.999999935,
213084,Cdkl3,cyclin-dependent kinase-like 3,0.365420059,1.130243056,0,0.704778259,0.999999935,
110829,Lims1,LIM and senescent cell antigen-like domains 1,0.529762072,6.437080776,0,0.704816216,0.999999935,
100217417,Snora34,"small nucleolar RNA, H/ACA box 34",0.364997344,-0.993879415,0,0.704937511,0.999999935,
76775,Slc10a7,"solute carrier family 10 (sodium/bile acid cotransporter family), member 7",-0.509815656,4.216607924,0,0.705036333,0.999999935,
